Order_ID,Company_Name,Order_Date,State,City,City_Tier,Store_Type,Product_Category,Product_Name,Quantity_Sold,Unit_Price_INR,Payment_Method,GST_Rate_Pct,Discount_Applied_Pct,Delivery_Days
IND-2024-100146,Mahindra & Mahindra,24-10-2025,Rajasthan,Jaipur,Tier 2,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,2,290,UPI,18,20,6
IND-2024-100147,Wipro Enterprise,05-05-2025,Gujarat,Ahmedabad,Tier 2,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,7,120,Credit Card,5,25,5
IND-2024-100148,Godrej Consumer Products,02-Sep-24,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,10,440,UPI,0,25,4
IND-2024-100149,Mahindra & Mahindra,27-Jul-24,Gujarat,Ahmedabad,Tier 2,quick-commerce hub,Beverages,Nescafe Classic Instant Coffee 100g,24,290,Debit Card,18,10,2
IND-2024-100150,HCL Technologies,23-01-2025,Rajasthan,Jaipur,Tier 2,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,24,495,Net Banking,18,25,5
IND-2024-100151,Swiggy Instamart,19-10-2025,Bihar,Patna,Tier 3,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,22,,Cash / COD,5,5,1
IND-2024-100152,Tata Consultancy Services,,Gujarat,Ahmedabad,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,16,,Debit Card,18,0,1
IND-2024-100153,Tech Mahindra,02-Jul-25,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,4,320,Debit Card,5,10,3
IND-2024-100154,Reliance Retail,,Rajasthan,Jaipur,Tier 2,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,10,290,UPI,18,15,4
IND-2024-100155,Tata Consumer Products,14-10-2025,Delhi NCR,New Delhi,Tier 1,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),21,210,UPI,18,0,2
IND-2024-100156,Zepto Commerce,01-May-25,Maharashtra,Mumbai,Tier 1,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,18,275,,0,5,5
IND-2024-100157,Godrej Consumer Products,19-Mar-24,Delhi NCR,New Delhi,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),22,210,Cash / COD,18,25,6
IND-2024-100158,Bajaj Finserv B2B,24-02-2024,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,20,440,Net Banking,0,10,7
IND-2024-100159,Avenue Supermarts (DMart),21-Aug-24,Bihar,Patna,Tier 3,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,22,155,Cash / COD,18,0,3
IND-2024-100160,Bharti Airtel,02-Feb-25,Gujarat,Ahmedabad,Tier 2,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,15,275,Cash / COD,0,20,5
IND-2024-100161,Reliance Jio Infocomm,27-01-2024,Gujarat,Ahmedabad,Tier 2,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,-13,440,Debit Card,0,5,5
IND-2024-100162,Godrej Consumer Products,22-06-2024,Tamil Nadu,Chennai,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,3,320,UPI,5,5,6
IND-2024-100163,Flipkart India,23-09-2025,Rajasthan,Jaipur,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,13,120,Net Banking,5,15,7
IND-2024-100164,Flipkart India,19-May-24,Gujarat,Ahmedabad,Tier 2,Supermarket,Beverages,Tata Tea Gold 500g,13,320,Credit Card,5,5,3
IND-2024-100165,Godrej Consumer Products,08-01-2025,Madhya Pradesh,Indore,Tier 2,Supermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,6,380,Credit Card,18,5,4
IND-2024-100166,Reliance Retail,,Delhi NCR,New Delhi,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,23,320,Debit Card,5,15,5
IND-2024-100167,ITC Limited,10-07-2025,Gujarat,Ahmedabad,Tier 2,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,22,290,Debit Card,18,25,6
IND-2024-100168,Mahindra & Mahindra,16-03-2025,Maharashtra,Mumbai,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,24,380,Credit Card,18,15,7
IND-2024-100169,Zomato Enterprise,03-Jun-24,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),3,210,Net Banking,18,5,5
IND-2024-100170,Avenue Supermarts (DMart),,Rajasthan,Jaipur,Tier 2,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,23,120,Cash / COD,5,25,2
IND-2024-100171,Swiggy Instamart,12-Jun-24,Bihar,Patna,Tier 3,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,13,290,Credit Card,18,20,2
IND-2024-100172,ITC Limited,02-02-2025,Telangana,Hyderabad,Tier 1,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,19,140,Net Banking,5,0,3
IND-2024-100173,Avenue Supermarts (DMart),24-Jun-25,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,4,155,Net Banking,18,20,1
IND-2024-100174,Mahindra & Mahindra,30-04-2024,Tamil Nadu,Chennai,Tier 1,Kirana Store,Beverages,Tata Tea Gold 500g,17,320,Credit Card,5,25,5
IND-2024-100175,Infosys Limited,22-07-2025,Rajasthan,Jaipur,Tier 2,Hypermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,15,440,Credit Card,0,15,5
IND-2024-100176,Avenue Supermarts (DMart),,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,19,140,Net Banking,5,10,2
IND-2024-100177,Zepto Commerce,22-05-2025,Madhya Pradesh,Indore,Tier 2,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,12,380,Credit Card,18,15,1
IND-2024-100178,HCL Technologies,31-10-2024,Rajasthan,Jaipur,Tier 2,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,15,140,Cash / COD,5,20,6
IND-2024-100179,Flipkart India,,Delhi NCR,New Delhi,Tier 1,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,2,290,Cash / COD,18,25,3
IND-2024-100180,Tech Mahindra,10-06-2025,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,21,275,Net Banking,0,25,4
IND-2024-100181,Zepto Commerce,09-Oct-25,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,13,140,Net Banking,5,15,3
IND-2024-100182,Reliance Retail,14-Apr-25,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),7,210,Debit Card,18,20,7
IND-2024-100183,Mahindra & Mahindra,29-11-2025,Maharashtra,Mumbai,Tier 1,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,1,495,UPI,18,15,2
IND-2024-100184,Bharti Airtel,27-Oct-25,Delhi NCR,New Delhi,Tier 1,Hypermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,9,440,UPI,0,10,6
IND-2024-100185,HCL Technologies,15-03-2025,Karnataka,Bengaluru,Tier 1,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,5,140,UPI,5,0,7
IND-2024-100186,Bharti Airtel,04-05-2025,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,4,140,Cash / COD,5,25,2
IND-2024-100187,Zepto Commerce,09-01-2024,Rajasthan,Jaipur,Tier 2,Hypermarket,Beverages,Tata Tea Gold 500g,14,320,UPI,5,0,5
IND-2024-100188,Bajaj Finserv B2B,15-Mar-25,Delhi NCR,New Delhi,Tier 1,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,8,140,UPI,5,25,3
IND-2024-100189,Flipkart India,05-06-2025,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,16,290,UPI,18,0,3
IND-2024-100190,Bharti Airtel,,Gujarat,Ahmedabad,Tier 2,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,1,,Cash / COD,5,0,7
IND-2024-100191,Adani Enterprises,,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,18,380,Debit Card,18,5,5
IND-2024-100192,Zepto Commerce,11-10-2025,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,2,290,Debit Card,18,10,6
IND-2024-100193,Infosys Limited,02-05-2024,Delhi NCR,New Delhi,Tier 1,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,17,440,Net Banking,0,10,6
IND-2024-100194,Tata Consultancy Services,,Tamil Nadu,Chennai,Tier 1,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,21,155,Credit Card,18,5,3
IND-2024-100195,Reliance Jio Infocomm,10-08-2025,Telangana,Hyderabad,Tier 1,kirana store,Packaged Food,Maggi 2-Min Noodles 420g,8,120,Cash / COD,5,0,5
IND-2024-100196,ITC Limited,17-Aug-24,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,9,440,UPI,0,20,1
IND-2024-100197,Reliance Retail,21-Apr-25,Tamil Nadu,Chennai,Tier 1,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,1,495,Debit Card,18,10,5
IND-2024-100198,Wipro Enterprise,13-07-2025,Delhi NCR,New Delhi,Tier 1,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,8,120,UPI,5,0,7
IND-2024-100199,Adani Enterprises,16-04-2024,Bihar,Patna,Tier 3,Supermarket,Packaged Food,Maggi 2-Min Noodles 420g,5,120,Debit Card,5,10,4
IND-2024-100200,Reliance Retail,17-08-2025,Bihar,Patna,Tier 3,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),3,210,Cash / COD,18,10,7
IND-2024-100201,Godrej Consumer Products,18-Dec-25,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,7,140,UPI,5,15,3
IND-2024-100202,Swiggy Instamart,01-01-2025,Rajasthan,Jaipur,Tier 2,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,3,140,Debit Card,5,10,2
IND-2024-100203,HCL Technologies,,Bihar,Patna,Tier 3,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,6,275,Debit Card,0,15,1
IND-2024-100204,Bharti Airtel,04-05-2024,Maharashtra,Mumbai,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),12,₹210.00,Debit Card,18,0,1
IND-2024-100205,Wipro Enterprise,,Delhi NCR,New Delhi,Tier 1,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,4,440,Debit Card,0,25,4
IND-2024-100206,Godrej Consumer Products,,Delhi NCR,New Delhi,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,9,₹320.00,Debit Card,5,25,3
IND-2024-100207,Swiggy Instamart,05-05-2025,Karnataka,Bengaluru,Tier 1,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),7,210,Debit Card,18,15,7
IND-2024-100208,Avenue Supermarts (DMart),,Gujarat,Ahmedabad,Tier 2,Hypermarket,Beverages,Tata Tea Gold 500g,1,320,Net Banking,5,15,5
IND-2024-100209,Zepto Commerce,26-08-2024,Karnataka,Bengaluru,Tier 1,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,18,₹275.00,Cash / COD,0,15,3
IND-2024-100210,Infosys Limited,29-06-2024,Madhya Pradesh,Indore,Tier 2,Hypermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,19,440,Debit Card,0,5,7
IND-2024-100211,Avenue Supermarts (DMart),09-Jul-25,Delhi NCR,New Delhi,Tier 1,quick-commerce hub,Packaged Food,Maggi 2-Min Noodles 420g,8,,,5,20,2
IND-2024-100212,Mahindra & Mahindra,30-Jun-24,Maharashtra,Mumbai,Tier 1,Kirana Store,Beverages,Tata Tea Gold 500g,25,320,UPI,5,25,4
IND-2024-100213,Mahindra & Mahindra,05-Nov-24,Delhi NCR,New Delhi,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),21,210,Debit Card,18,20,7
IND-2024-100214,Zepto Commerce,,Tamil Nadu,Chennai,Tier 1,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,23,120,Debit Card,5,20,3
IND-2024-100215,Flipkart India,14-08-2024,Rajasthan,Jaipur,Tier 2,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,8,140,UPI,5,25,6
IND-2024-100216,Mahindra & Mahindra,02-04-2025,Tamil Nadu,Chennai,Tier 1,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,12,₹140.00,Credit Card,5,15,2
IND-2024-100217,Avenue Supermarts (DMart),22-Jan-25,Bihar,Patna,Tier 3,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,19,495,UPI,18,0,3
IND-2024-100218,Tech Mahindra,17-04-2024,Gujarat,Ahmedabad,Tier 2,Supermarket,Beverages,Tata Tea Gold 500g,24,320,Net Banking,5,20,4
IND-2024-100219,ITC Limited,31-10-2025,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,11,140,Debit Card,5,10,3
IND-2024-100220,Tata Consumer Products,,Delhi NCR,New Delhi,Tier 1,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),3,210,Cash / COD,18,5,2
IND-2024-100221,Reliance Retail,29-04-2025,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,3,275,Credit Card,0,15,1
IND-2024-100222,Titan Company,26-09-2024,Tamil Nadu,Chennai,Tier 1,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,3,140,Debit Card,5,0,7
IND-2024-100223,Zomato Enterprise,,Madhya Pradesh,Indore,Tier 2,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,13,140,Debit Card,5,25,5
IND-2024-100224,Titan Company,26-06-2024,Telangana,Hyderabad,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),3,210,Cash / COD,18,10,3
IND-2024-100225,Reliance Retail,,Bihar,Patna,Tier 3,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,17,275,Debit Card,0,15,1
IND-2024-100226,Bharti Airtel,03-08-2025,Karnataka,Bengaluru,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,12,380,Debit Card,18,0,2
IND-2024-100227,Bharti Airtel,,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,23,440,Net Banking,0,10,3
IND-2024-100228,Avenue Supermarts (DMart),13-12-2025,Telangana,Hyderabad,Tier 1,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,25,495,UPI,18,5,7
IND-2024-100229,Avenue Supermarts (DMart),12-Jun-25,Maharashtra,Mumbai,Tier 1,Supermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,13,380,UPI,18,5,7
IND-2024-100230,Tata Consumer Products,12-04-2025,Gujarat,Ahmedabad,Tier 2,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,17,495,Cash / COD,18,20,4
IND-2024-100231,Avenue Supermarts (DMart),23-Aug-25,Gujarat,Ahmedabad,Tier 2,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,24,₹275.00,UPI,0,20,7
IND-2024-100232,HCL Technologies,24-10-2025,Telangana,Hyderabad,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,1,380,Credit Card,18,25,2
IND-2024-100233,Tata Consultancy Services,17-Aug-24,Madhya Pradesh,Indore,Tier 2,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,14,275,Cash / COD,0,25,5
IND-2024-100234,Godrej Consumer Products,21-08-2025,Maharashtra,Mumbai,Tier 1,Hypermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,20,155,Net Banking,18,25,3
IND-2024-100235,Tech Mahindra,02-Nov-25,Telangana,Hyderabad,Tier 1,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,2,290,Net Banking,18,25,1
IND-2024-100236,Adani Enterprises,,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,23,155,Cash / COD,18,25,7
IND-2024-100237,Bajaj Finserv B2B,03-Jun-25,Delhi NCR,New Delhi,Tier 1,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,5,495,Cash / COD,18,10,6
IND-2024-100238,Bajaj Finserv B2B,16-Aug-24,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,10,₹155.00,Debit Card,18,20,1
IND-2024-100239,Wipro Enterprise,27-05-2025,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Beverages,Tata Tea Gold 500g,5,320,Credit Card,5,25,2
IND-2024-100240,Avenue Supermarts (DMart),06-12-2024,Gujarat,Ahmedabad,Tier 2,kirana store,Dairy & Staples,Amul Pasteurized Butter 500g,7,275,Credit Card,0,0,2
IND-2024-100241,ITC Limited,,Rajasthan,Jaipur,Tier 2,quick-commerce hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,7,380,Debit Card,18,25,1
IND-2024-100242,HCL Technologies,19-Aug-24,Tamil Nadu,Chennai,Tier 1,Supermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,19,₹380.00,Net Banking,18,20,5
IND-2024-100243,ITC Limited,04-12-2025,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,6,290,Cash / COD,18,5,2
IND-2024-100244,Zepto Commerce,31-05-2025,Karnataka,Bengaluru,Tier 1,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,13,120,UPI,5,0,6
IND-2024-100245,Tata Consultancy Services,19-02-2024,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,9,380,UPI,18,25,1
IND-2024-100246,Tech Mahindra,29-09-2025,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,4,155,Debit Card,18,10,7
IND-2024-100247,Wipro Enterprise,,Tamil Nadu,Chennai,Tier 1,supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,7,495,UPI,18,0,7
IND-2024-100248,Avenue Supermarts (DMart),01-06-2024,Bihar,Patna,Tier 3,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,9,140,Net Banking,5,0,7
IND-2024-100249,Tata Consumer Products,24-Oct-24,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,25,,Cash / COD,5,5,3
IND-2024-100250,Titan Company,28-Sep-25,Karnataka,Bengaluru,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,4,320,Credit Card,5,15,7
IND-2024-100251,Infosys Limited,25-04-2024,Maharashtra,Mumbai,Tier 1,Supermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,16,155,Credit Card,18,20,1
IND-2024-100252,Bharti Airtel,,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,9,,Debit Card,5,20,6
IND-2024-100253,Mahindra & Mahindra,15-06-2025,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),5,210,,18,5,5
IND-2024-100254,Avenue Supermarts (DMart),18-06-2024,Rajasthan,Jaipur,Tier 2,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,2,275,Cash / COD,0,15,7
IND-2024-100255,Reliance Retail,,Gujarat,Ahmedabad,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,4,120,UPI,5,20,6
IND-2024-100256,Zomato Enterprise,29-07-2025,Rajasthan,Jaipur,Tier 2,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,8,120,Debit Card,5,25,3
IND-2024-100257,Reliance Jio Infocomm,09-04-2024,Maharashtra,Mumbai,Tier 1,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,18,₹275.00,Cash / COD,0,25,6
IND-2024-100258,Reliance Jio Infocomm,17-09-2024,Telangana,Hyderabad,Tier 1,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),7,210,UPI,18,0,6
IND-2024-100259,Zepto Commerce,,Rajasthan,Jaipur,Tier 2,Supermarket,Packaged Food,Maggi 2-Min Noodles 420g,17,120,Debit Card,5,20,7
IND-2024-100260,Infosys Limited,09-12-2025,Delhi NCR,New Delhi,Tier 1,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,20,155,Debit Card,18,5,3
IND-2024-100261,Mahindra & Mahindra,,Delhi NCR,New Delhi,Tier 1,Supermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,10,380,Debit Card,18,5,2
IND-2024-100262,Adani Enterprises,04-Dec-25,Delhi NCR,New Delhi,Tier 1,Supermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,23,440,Debit Card,0,25,4
IND-2024-100263,Swiggy Instamart,,Maharashtra,Mumbai,Tier 1,kirana store,Beverages,Tata Tea Gold 500g,2,320,Cash / COD,5,25,3
IND-2024-100264,Tata Consumer Products,08-Dec-25,Telangana,Hyderabad,Tier 1,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,4,495,Cash / COD,18,20,4
IND-2024-100265,Adani Enterprises,10-12-2025,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,18,440,Credit Card,0,25,6
IND-2024-100266,Bajaj Finserv B2B,25-08-2025,Telangana,Hyderabad,Tier 1,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,6,140,UPI,5,20,3
IND-2024-100267,Zepto Commerce,18-09-2024,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,2,₹320.00,Debit Card,5,10,4
IND-2024-100268,Swiggy Instamart,01-01-2025,Gujarat,Ahmedabad,Tier 2,Supermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,3,380,Credit Card,18,5,2
IND-2024-100269,Mahindra & Mahindra,04-Jan-25,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Packaged Food,Maggi 2-Min Noodles 420g,4,120,Debit Card,5,5,1
IND-2024-100270,Mahindra & Mahindra,25-01-2025,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,1,275,Debit Card,0,0,3
IND-2024-100271,Wipro Enterprise,24-11-2024,Karnataka,Bengaluru,Tier 1,Supermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,-18,380,Cash / COD,18,15,7
IND-2024-100272,Swiggy Instamart,,Karnataka,Bengaluru,Tier 1,supermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,2,440,Debit Card,0,5,3
IND-2024-100273,Titan Company,,Uttar Pradesh,Lucknow,Tier 2,hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,-18,₹140.00,Debit Card,5,0,3
IND-2024-100274,Reliance Jio Infocomm,23-Oct-24,Madhya Pradesh,Indore,Tier 2,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,13,495,Debit Card,18,25,4
IND-2024-100275,Swiggy Instamart,29-10-2024,Tamil Nadu,Chennai,Tier 1,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,18,₹120.00,Debit Card,5,20,5
IND-2024-100276,Adani Enterprises,03-Aug-24,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,5,380,Cash / COD,18,25,7
IND-2024-100277,Tata Consumer Products,,Bihar,Patna,Tier 3,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,9,140,Net Banking,5,25,6
IND-2024-100278,Adani Enterprises,26-09-2025,Telangana,Hyderabad,Tier 1,Hypermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,20,440,Debit Card,0,10,4
IND-2024-100279,Mahindra & Mahindra,09-09-2024,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Beverages,Tata Tea Gold 500g,22,320,Net Banking,5,15,5
IND-2024-100280,Flipkart India,24-Mar-24,Delhi NCR,New Delhi,Tier 1,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,24,,Debit Card,5,20,5
IND-2024-100281,Zepto Commerce,05-08-2024,Bihar,Patna,Tier 3,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,16,380,Debit Card,18,10,2
IND-2024-100282,Zomato Enterprise,,Gujarat,Ahmedabad,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,22,155,Cash / COD,18,20,6
IND-2024-100283,Bharti Airtel,10-May-25,Maharashtra,Mumbai,Tier 1,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,3,290,Debit Card,18,10,4
IND-2024-100284,Titan Company,17-02-2024,Gujarat,Ahmedabad,Tier 2,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,21,380,Debit Card,18,15,6
IND-2024-100285,Zepto Commerce,31-10-2025,Bihar,Patna,Tier 3,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,17,290,Credit Card,18,0,5
IND-2024-100286,Titan Company,18-06-2024,Karnataka,Bengaluru,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,6,320,Cash / COD,5,10,6
IND-2024-100287,Avenue Supermarts (DMart),05-05-2025,Madhya Pradesh,Indore,Tier 2,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),1,210,Cash / COD,18,0,5
IND-2024-100288,Infosys Limited,21-09-2024,Bihar,Patna,Tier 3,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,21,155,Net Banking,18,5,4
IND-2024-100289,Avenue Supermarts (DMart),08-05-2025,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,25,155,Net Banking,18,20,5
IND-2024-100290,Godrej Consumer Products,29-01-2025,Karnataka,Bengaluru,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,22,₹380.00,Credit Card,18,20,1
IND-2024-100291,Swiggy Instamart,30-05-2025,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,18,155,Credit Card,18,10,7
IND-2024-100292,Zomato Enterprise,15-03-2025,Rajasthan,Jaipur,Tier 2,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,4,155,UPI,18,20,4
IND-2024-100293,Tata Consultancy Services,08-01-2024,Bihar,Patna,Tier 3,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,23,290,Credit Card,18,10,3
